Date,Time,CminusO,DCminusDO,DOminusYC
1130128,910,-11,110,-29
1130128,915,-24,110,-29
1130128,920,-2,110,-29
1130128,925,8,110,-29
1130128,930,3,110,-29
1130128,935,-4,110,-29
1130128,940,1,110,-29
1130128,945,5,110,-29
1130128,950,26,110,-29
1130128,955,-8,110,-29
1130128,1000,5,110,-29
1130128,1005,-5,110,-29
1130128,1010,-3,110,-29
1130128,1015,-7,110,-29
1130128,1020,2,110,-29
1130128,1025,-4,110,-29
1130128,1030,-1,110,-29
1130128,1035,4,110,-29
1130128,1040,6,110,-29
1130128,1045,9,110,-29
1130128,1050,-9,110,-29
1130128,1055,3,110,-29
1130128,1100,-6,110,-29
1130128,1105,3,110,-29
1130128,1110,5,110,-29
1130128,1115,-6,110,-29
1130128,1120,3,110,-29
1130128,1125,-2,110,-29
1130128,1130,4,110,-29
1130128,1135,-5,110,-29
1130128,1140,3,110,-29
1130128,1145,-1,110,-29
1130128,1150,0,110,-29
1130128,1155,1,110,-29
1130128,1200,1,110,-29
1130128,1205,-10,110,-29
1130128,1210,1,110,-29
1130128,1215,5,110,-29
1130128,1220,-1,110,-29
1130128,1225,1,110,-29
1130128,1230,4,110,-29
1130128,1235,-4,110,-29
1130128,1240,2,110,-29
1130128,1245,-6,110,-29
1130128,1250,1,110,-29
1130128,1255,4,110,-29
1130128,1300,3,110,-29
1130128,1305,0,110,-29
1130128,1310,-2,110,-29
1130128,1315,4,110,-29
1130128,1320,10,110,-29
1130128,1325,-2,110,-29
1130128,1330,5,110,-29
1130128,1335,6,110,-29
1130128,1340,1,110,-29
1130128,1345,15,110,-29
1130129,850,-5,58,29
1130129,855,-8,58,29
1130129,900,3,58,29
1130129,905,-7,58,29
1130129,910,6,58,29
1130129,915,-4,58,29
1130129,920,18,58,29
1130129,925,7,58,29
1130129,930,-11,58,29
1130129,935,-4,58,29
1130129,940,4,58,29
1130129,945,1,58,29
1130129,950,-2,58,29
1130129,955,8,58,29
1130129,1000,10,58,29
1130129,1005,5,58,29
1130129,1010,-6,58,29
1130129,1015,-4,58,29
1130129,1020,0,58,29
1130129,1025,-3,58,29
1130129,1030,-1,58,29
1130129,1035,7,58,29
1130129,1040,-5,58,29
1130129,1045,-1,58,29
1130129,1050,0,58,29
1130129,1055,-3,58,29
1130129,1100,1,58,29
1130129,1105,1,58,29
1130129,1110,-4,58,29
1130129,1115,5,58,29
1130129,1120,-2,58,29
1130129,1125,3,58,29
1130129,1130,2,58,29
1130129,1135,0,58,29
1130129,1140,-4,58,29
1130129,1145,4,58,29
1130129,1150,-1,58,29
1130129,1155,-1,58,29
1130129,1200,-3,58,29
1130129,1205,1,58,29
1130129,1210,2,58,29
1130129,1215,6,58,29
1130129,1220,-2,58,29
1130129,1225,3,58,29
1130129,1230,5,58,29
1130129,1235,2,58,29
1130129,1240,5,58,29
1130129,1245,6,58,29
1130129,1250,-8,58,29
1130129,1255,5,58,29
1130129,1300,3,58,29
1130129,1305,-2,58,29
1130129,1310,6,58,29
1130129,1315,-6,58,29
1130129,1320,6,58,29
1130129,1325,11,58,29
1130129,1330,4,58,29
1130129,1335,2,58,29
1130129,1340,-6,58,29
1130129,1345,3,58,29
1130130,850,-12,-46,29
1130130,855,2,-46,29
1130130,900,-3,-46,29
1130130,905,-7,-46,29
1130130,910,-10,-46,29
1130130,915,-7,-46,29
1130130,920,5,-46,29
1130130,925,12,-46,29
1130130,930,-5,-46,29
1130130,935,-7,-46,29
1130130,940,5,-46,29
1130130,945,-1,-46,29
1130130,950,7,-46,29
1130130,955,4,-46,29
1130130,1000,-2,-46,29
1130130,1005,21,-46,29
1130130,1010,-11,-46,29
1130130,1015,-1,-46,29
1130130,1020,4,-46,29
1130130,1025,-7,-46,29
1130130,1030,7,-46,29
1130130,1035,1,-46,29
1130130,1040,6,-46,29
1130130,1045,-3,-46,29
1130130,1050,9,-46,29
1130130,1055,-3,-46,29
1130130,1100,0,-46,29
1130130,1105,3,-46,29
1130130,1110,-3,-46,29
1130130,1115,-2,-46,29
1130130,1120,2,-46,29
1130130,1125,-9,-46,29
1130130,1130,-1,-46,29
1130130,1135,-2,-46,29
1130130,1140,-7,-46,29
1130130,1145,0,-46,29
1130130,1150,2,-46,29
1130130,1155,-2,-46,29
1130130,1200,0,-46,29
1130130,1205,4,-46,29
1130130,1210,1,-46,29
1130130,1215,1,-46,29
1130130,1220,0,-46,29
1130130,1225,-3,-46,29
1130130,1230,2,-46,29
1130130,1235,6,-46,29
1130130,1240,-1,-46,29
1130130,1245,0,-46,29
1130130,1250,3,-46,29
1130130,1255,5,-46,29
1130130,1300,1,-46,29
1130130,1305,3,-46,29
1130130,1310,-1,-46,29
1130130,1315,2,-46,29
1130130,1320,-11,-46,29
1130130,1325,-4,-46,29
1130130,1330,-9,-46,29
1130130,1335,-13,-46,29
1130130,1340,-6,-46,29
1130130,1345,-11,-46,29
1130131,850,-9,33,15
1130131,855,3,33,15
1130131,900,2,33,15
1130131,905,-1,33,15
1130131,910,-5,33,15
1130131,915,6,33,15
1130131,920,12,33,15
1130131,925,-4,33,15
1130131,930,-5,33,15
1130131,935,-2,33,15
1130131,940,-19,33,15
1130131,945,1,33,15
1130131,950,0,33,15
1130131,955,3,33,15
1130131,1000,1,33,15
1130131,1005,4,33,15
1130131,1010,2,33,15
1130131,1015,10,33,15
1130131,1020,-4,33,15
1130131,1025,-5,33,15
1130131,1030,1,33,15
1130131,1035,-7,33,15
1130131,1040,7,33,15
1130131,1045,-3,33,15
1130131,1050,4,33,15
1130131,1055,1,33,15
1130131,1100,2,33,15
1130131,1105,1,33,15
1130131,1110,6,33,15
1130131,1115,0,33,15
1130131,1120,1,33,15
1130131,1125,-2,33,15
1130131,1130,-1,33,15
1130131,1135,4,33,15
1130131,1140,-3,33,15
1130131,1145,-3,33,15
1130131,1150,-4,33,15
1130131,1155,4,33,15
1130131,1200,5,33,15
1130131,1205,8,33,15
1130131,1210,1,33,15
1130131,1215,-4,33,15
1130131,1220,3,33,15
1130131,1225,-4,33,15
1130131,1230,2,33,15
1130131,1235,-3,33,15
1130131,1240,7,33,15
1130131,1245,-2,33,15
1130131,1250,3,33,15
1130131,1255,-13,33,15
1130131,1300,-2,33,15
1130131,1305,6,33,15
1130131,1310,4,33,15
1130131,1315,0,33,15
1130131,1320,1,33,15
1130131,1325,-2,33,15
1130131,1330,21,33,15
1130131,1335,4,33,15
1130131,1340,-3,33,15
1130131,1345,5,33,15
1130201,850,8,0,11
1130201,855,-3,0,11
1130201,900,-6,0,11
1130201,905,-15,0,11
1130201,910,1,0,11
1130201,915,2,0,11
1130201,920,-3,0,11
1130201,925,5,0,11
1130201,930,-7,0,11
1130201,935,-3,0,11
1130201,940,-7,0,11
1130201,945,1,0,11
1130201,950,10,0,11
1130201,955,-2,0,11
1130201,1000,0,0,11
1130201,1005,27,0,11
1130201,1010,-7,0,11
1130201,1015,-2,0,11
1130201,1020,-7,0,11
1130201,1025,20,0,11
1130201,1030,1,0,11
1130201,1035,-14,0,11
1130201,1040,4,0,11
1130201,1045,0,0,11
1130201,1050,-10,0,11
1130201,1055,-7,0,11
1130201,1100,0,0,11
1130201,1105,5,0,11
1130201,1110,0,0,11
1130201,1115,5,0,11
1130201,1120,1,0,11
1130201,1125,1,0,11
1130201,1130,0,0,11
1130201,1135,-2,0,11
1130201,1140,1,0,11
1130201,1145,-3,0,11
1130201,1150,-1,0,11
1130201,1155,-1,0,11
1130201,1200,-2,0,11
1130201,1205,-1,0,11
1130201,1210,1,0,11
1130201,1215,5,0,11
1130201,1220,2,0,11
1130201,1225,-1,0,11
1130201,1230,2,0,11
1130201,1235,-1,0,11
1130201,1240,-1,0,11
1130201,1245,4,0,11
1130201,1250,-8,0,11
1130201,1255,5,0,11
1130201,1300,4,0,11
1130201,1305,1,0,11
1130201,1310,0,0,11
1130201,1315,-5,0,11
1130201,1320,-2,0,11
1130201,1325,3,0,11
1130201,1330,-1,0,11
1130201,1335,-6,0,11
1130201,1340,-5,0,11
1130201,1345,4,0,11
1130204,850,8,62,19
1130204,855,0,62,19
1130204,900,0,62,19
1130204,905,6,62,19
1130204,910,-12,62,19
1130204,915,6,62,19
1130204,920,10,62,19
1130204,925,11,62,19
1130204,930,10,62,19
1130204,935,-1,62,19
1130204,940,8,62,19
1130204,945,9,62,19
1130204,950,-6,62,19
1130204,955,3,62,19
1130204,1000,-9,62,19
1130204,1005,5,62,19
1130204,1010,7,62,19
1130204,1015,-5,62,19
1130204,1020,3,62,19
1130204,1025,-4,62,19
1130204,1030,-1,62,19
1130204,1035,-3,62,19
1130204,1040,5,62,19
1130204,1045,-1,62,19
1130204,1050,-4,62,19
1130204,1055,-3,62,19
1130204,1100,8,62,19
1130204,1105,-4,62,19
1130204,1110,1,62,19
1130204,1115,0,62,19
1130204,1120,3,62,19
1130204,1125,4,62,19
1130204,1130,4,62,19
1130204,1135,9,62,19
1130204,1140,-1,62,19
1130204,1145,0,62,19
1130204,1150,8,62,19
1130204,1155,-6,62,19
1130204,1200,1,62,19
1130204,1205,5,62,19
1130204,1210,-8,62,19
1130204,1215,3,62,19
1130204,1220,4,62,19
1130204,1225,-2,62,19
1130204,1230,0,62,19
1130204,1235,2,62,19
1130204,1240,-1,62,19
1130204,1245,4,62,19
1130204,1250,-1,62,19
1130204,1255,-7,62,19
1130204,1300,1,62,19
1130204,1305,-2,62,19
1130204,1310,-3,62,19
1130204,1315,2,62,19
1130204,1320,-5,62,19
1130204,1325,-1,62,19
1130204,1330,-1,62,19
1130204,1335,4,62,19
1130204,1340,1,62,19
1130204,1345,8,62,19
1130205,850,4,19,-55
1130205,855,-6,19,-55
1130205,900,6,19,-55
1130205,905,-7,19,-55
1130205,910,3,19,-55
1130205,915,6,19,-55
1130205,920,3,19,-55
1130205,925,-1,19,-55
1130205,930,-8,19,-55
1130205,935,-1,19,-55
1130205,940,1,19,-55
1130205,945,9,19,-55
1130205,950,-2,19,-55
1130205,955,-5,19,-55
1130205,1000,11,19,-55
1130205,1005,-2,19,-55
1130205,1010,0,19,-55
1130205,1015,4,19,-55
1130205,1020,-6,19,-55
1130205,1025,1,19,-55
1130205,1030,-9,19,-55
1130205,1035,-2,19,-55
1130205,1040,1,19,-55
1130205,1045,0,19,-55
1130205,1050,-6,19,-55
1130205,1055,3,19,-55
1130205,1100,3,19,-55
1130205,1105,1,19,-55
1130205,1110,0,19,-55
1130205,1115,4,19,-55
1130205,1120,-1,19,-55
1130205,1125,5,19,-55
1130205,1130,-1,19,-55
1130205,1135,0,19,-55
1130205,1140,3,19,-55
1130205,1145,-2,19,-55
1130205,1150,-2,19,-55
1130205,1155,0,19,-55
1130205,1200,0,19,-55
1130205,1205,2,19,-55
1130205,1210,-3,19,-55
1130205,1215,1,19,-55
1130205,1220,3,19,-55
1130205,1225,-2,19,-55
1130205,1230,1,19,-55
1130205,1235,2,19,-55
1130205,1240,-1,19,-55
1130205,1245,-1,19,-55
1130205,1250,-3,19,-55
1130205,1255,3,19,-55
1130205,1300,-1,19,-55
1130205,1305,-2,19,-55
1130205,1310,6,19,-55
1130205,1315,11,19,-55
1130205,1320,-5,19,-55
1130205,1325,-1,19,-55
1130205,1330,1,19,-55
1130205,1335,0,19,-55
1130205,1340,-5,19,-55
1130205,1345,4,19,-55
1130206,850,7,-16,12
1130206,855,3,-16,12
1130206,900,1,-16,12
1130206,905,6,-16,12
1130206,910,2,-16,12
1130206,915,5,-16,12
1130206,920,-7,-16,12
1130206,925,1,-16,12
1130206,930,-4,-16,12
1130206,935,-2,-16,12
1130206,940,-1,-16,12
1130206,945,4,-16,12
1130206,950,-2,-16,12
1130206,955,4,-16,12
1130206,1000,3,-16,12
1130206,1005,-5,-16,12
1130206,1010,2,-16,12
1130206,1015,-2,-16,12
1130206,1020,0,-16,12
1130206,1025,5,-16,12
1130206,1030,-1,-16,12
1130206,1035,0,-16,12
1130206,1040,-1,-16,12
1130206,1045,1,-16,12
1130206,1050,0,-16,12
1130206,1055,-2,-16,12
1130206,1100,2,-16,12
1130206,1105,2,-16,12
1130206,1110,-2,-16,12
1130206,1115,-1,-16,12
1130206,1120,-3,-16,12
1130206,1125,0,-16,12
1130206,1130,-1,-16,12
1130206,1135,2,-16,12
1130206,1140,1,-16,12
1130206,1145,-1,-16,12
1130206,1150,-1,-16,12
1130206,1155,2,-16,12
1130206,1200,2,-16,12
1130206,1205,0,-16,12
1130206,1210,1,-16,12
1130206,1215,9,-16,12
1130206,1220,-2,-16,12
1130206,1225,-2,-16,12
1130206,1230,-1,-16,12
1130206,1235,1,-16,12
1130206,1240,1,-16,12
1130206,1245,-2,-16,12
1130206,1250,-1,-16,12
1130206,1255,-2,-16,12
1130206,1300,-5,-16,12
1130206,1305,-9,-16,12
1130206,1310,-10,-16,12
1130206,1315,1,-16,12
1130206,1320,1,-16,12
1130206,1325,1,-16,12
1130206,1330,-15,-16,12
1130206,1335,-5,-16,12
1130206,1340,4,-16,12
1130206,1345,-3,-16,12
1130218,850,-6,-32,67
1130218,855,-7,-32,67
1130218,900,0,-32,67
1130218,905,4,-32,67
1130218,910,-14,-32,67
1130218,915,4,-32,67
1130218,920,-1,-32,67
1130218,925,7,-32,67
1130218,930,6,-32,67
1130218,935,-19,-32,67
1130218,940,4,-32,67
1130218,945,1,-32,67
1130218,950,-2,-32,67
1130218,955,-9,-32,67
1130218,1000,0,-32,67
1130218,1005,-3,-32,67
1130218,1010,3,-32,67
1130218,1015,-2,-32,67
1130218,1020,2,-32,67
1130218,1025,3,-32,67
1130218,1030,-4,-32,67
1130218,1035,3,-32,67
1130218,1040,-8,-32,67
1130218,1045,-3,-32,67
1130218,1050,-2,-32,67
1130218,1055,-7,-32,67
1130218,1100,0,-32,67
1130218,1105,-2,-32,67
1130218,1110,6,-32,67
1130218,1115,2,-32,67
1130218,1120,5,-32,67
1130218,1125,-4,-32,67
1130218,1130,3,-32,67
1130218,1135,2,-32,67
1130218,1140,4,-32,67
1130218,1145,2,-32,67
1130218,1150,1,-32,67
1130218,1155,-3,-32,67
1130218,1200,-3,-32,67
1130218,1205,1,-32,67
1130218,1210,1,-32,67
1130218,1215,4,-32,67
1130218,1220,4,-32,67
1130218,1225,-4,-32,67
1130218,1230,5,-32,67
1130218,1235,0,-32,67
1130218,1240,0,-32,67
1130218,1245,-2,-32,67
1130218,1250,0,-32,67
1130218,1255,-1,-32,67
1130218,1300,2,-32,67
1130218,1305,-5,-32,67
1130218,1310,2,-32,67
1130218,1315,1,-32,67
1130218,1320,10,-32,67
1130218,1325,2,-32,67
1130218,1330,-7,-32,67
1130218,1335,-10,-32,67
1130218,1340,0,-32,67
1130218,1345,-2,-32,67
1130219,850,2,8,15
1130219,855,4,8,15
1130219,900,2,8,15
1130219,905,-11,8,15
1130219,910,3,8,15
1130219,915,2,8,15
1130219,920,-8,8,15
1130219,925,2,8,15
1130219,930,-1,8,15
1130219,935,8,8,15
1130219,940,1,8,15
1130219,945,0,8,15
1130219,950,1,8,15
1130219,955,3,8,15
1130219,1000,-2,8,15
1130219,1005,-4,8,15
1130219,1010,5,8,15
1130219,1015,-3,8,15
1130219,1020,0,8,15
1130219,1025,1,8,15
1130219,1030,-6,8,15
1130219,1035,0,8,15
1130219,1040,-1,8,15
1130219,1045,-3,8,15
1130219,1050,3,8,15
1130219,1055,2,8,15
1130219,1100,-4,8,15
1130219,1105,3,8,15
1130219,1110,2,8,15
1130219,1115,-3,8,15
1130219,1120,-1,8,15
1130219,1125,-3,8,15
1130219,1130,6,8,15
1130219,1135,0,8,15
1130219,1140,0,8,15
1130219,1145,0,8,15
1130219,1150,-1,8,15
1130219,1155,2,8,15
1130219,1200,-2,8,15
1130219,1205,-3,8,15
1130219,1210,3,8,15
1130219,1215,-2,8,15
1130219,1220,0,8,15
1130219,1225,1,8,15
1130219,1230,-1,8,15
1130219,1235,1,8,15
1130219,1240,0,8,15
1130219,1245,0,8,15
1130219,1250,1,8,15
1130219,1255,6,8,15
1130219,1300,-4,8,15
1130219,1305,0,8,15
1130219,1310,0,8,15
1130219,1315,0,8,15
1130219,1320,3,8,15
1130219,1325,1,8,15
1130219,1330,2,8,15
1130219,1335,-1,8,15
1130219,1340,1,8,15
1130219,1345,0,8,15
1130220,850,-6,15,50
1130220,855,-3,15,50
1130220,900,5,15,50
1130220,905,7,15,50
1130220,910,10,15,50
1130220,915,-6,15,50
1130220,920,0,15,50
1130220,925,-5,15,50
1130220,930,-3,15,50
1130220,935,-5,15,50
1130220,940,1,15,50
1130220,945,0,15,50
1130220,950,0,15,50
1130220,955,6,15,50
1130220,1000,0,15,50
1130220,1005,0,15,50
1130220,1010,-2,15,50
1130220,1015,2,15,50
1130220,1020,-5,15,50
1130220,1025,2,15,50
1130220,1030,-4,15,50
1130220,1035,-1,15,50
1130220,1040,-2,15,50
1130220,1045,-11,15,50
1130220,1050,3,15,50
1130220,1055,6,15,50
1130220,1100,-2,15,50
1130220,1105,4,15,50
1130220,1110,-3,15,50
1130220,1115,1,15,50
1130220,1120,-3,15,50
1130220,1125,5,15,50
1130220,1130,0,15,50
1130220,1135,-1,15,50
1130220,1140,-1,15,50
1130220,1145,6,15,50
1130220,1150,-1,15,50
1130220,1155,1,15,50
1130220,1200,-1,15,50
1130220,1205,-1,15,50
1130220,1210,2,15,50
1130220,1215,-1,15,50
1130220,1220,1,15,50
1130220,1225,3,15,50
1130220,1230,-1,15,50
1130220,1235,2,15,50
1130220,1240,-2,15,50
1130220,1245,1,15,50
1130220,1250,2,15,50
1130220,1255,3,15,50
1130220,1300,1,15,50
1130220,1305,-3,15,50
1130220,1310,-1,15,50
1130220,1315,-1,15,50
1130220,1320,2,15,50
1130220,1325,1,15,50
1130220,1330,0,15,50
1130221,850,2,-37,-36
1130221,855,3,-37,-36
1130221,900,0,-37,-36
1130221,905,3,-37,-36
1130221,910,-6,-37,-36
1130221,915,2,-37,-36
1130221,920,1,-37,-36
1130221,925,2,-37,-36
1130221,930,-3,-37,-36
1130221,935,0,-37,-36
1130221,940,5,-37,-36
1130221,945,-5,-37,-36
1130221,950,-9,-37,-36
1130221,955,1,-37,-36
1130221,1000,-5,-37,-36
1130221,1005,-5,-37,-36
1130221,1010,-3,-37,-36
1130221,1015,4,-37,-36
1130221,1020,-3,-37,-36
1130221,1025,3,-37,-36
1130221,1030,2,-37,-36
1130221,1035,-2,-37,-36
1130221,1040,0,-37,-36
1130221,1045,-2,-37,-36
1130221,1050,-1,-37,-36
1130221,1055,1,-37,-36
1130221,1100,-1,-37,-36
1130221,1105,-8,-37,-36
1130221,1110,5,-37,-36
1130221,1115,0,-37,-36
1130221,1120,-4,-37,-36
1130221,1125,-4,-37,-36
1130221,1130,0,-37,-36
1130221,1135,0,-37,-36
1130221,1140,1,-37,-36
1130221,1145,-2,-37,-36
1130221,1150,-6,-37,-36
1130221,1155,2,-37,-36
1130221,1200,2,-37,-36
1130221,1205,0,-37,-36
1130221,1210,7,-37,-36
1130221,1215,-2,-37,-36
1130221,1220,1,-37,-36
1130221,1225,-1,-37,-36
1130221,1230,2,-37,-36
1130221,1235,2,-37,-36
1130221,1240,0,-37,-36
1130221,1245,-3,-37,-36
1130221,1250,2,-37,-36
1130221,1255,1,-37,-36
1130221,1300,-3,-37,-36
1130221,1305,-2,-37,-36
1130221,1310,-1,-37,-36
1130221,1315,-2,-37,-36
1130221,1320,7,-37,-36
1130221,1325,0,-37,-36
1130221,1330,-4,-37,-36
1130221,1335,-14,-37,-36
1130221,1340,3,-37,-36
1130221,1345,-3,-37,-36
1130222,850,14,13,-11
1130222,855,2,13,-11
1130222,900,-1,13,-11
1130222,905,5,13,-11
1130222,910,-13,13,-11
1130222,915,-20,13,-11
1130222,920,-19,13,-11
1130222,925,7,13,-11
1130222,930,10,13,-11
1130222,935,-4,13,-11
1130222,940,-1,13,-11
1130222,945,-1,13,-11
1130222,950,4,13,-11
1130222,955,-4,13,-11
1130222,1000,3,13,-11
1130222,1005,0,13,-11
1130222,1010,18,13,-11
1130222,1015,10,13,-11
1130222,1020,-3,13,-11
1130222,1025,11,13,-11
1130222,1030,-5,13,-11
1130222,1035,1,13,-11
1130222,1040,4,13,-11
1130222,1045,-5,13,-11
1130222,1050,-3,13,-11
1130222,1055,0,13,-11
1130222,1100,-1,13,-11
1130222,1105,1,13,-11
1130222,1110,-2,13,-11
1130222,1115,4,13,-11
1130222,1120,-3,13,-11
1130222,1125,3,13,-11
1130222,1130,0,13,-11
1130222,1135,1,13,-11
1130222,1140,0,13,-11
1130222,1145,0,13,-11
1130222,1150,4,13,-11
1130222,1155,12,13,-11
1130222,1200,4,13,-11
1130222,1205,0,13,-11
1130222,1210,-3,13,-11
1130222,1215,1,13,-11
1130222,1220,-4,13,-11
1130222,1225,3,13,-11
1130222,1230,3,13,-11
1130222,1235,-9,13,-11
1130222,1240,-4,13,-11
1130222,1245,1,13,-11
1130222,1250,-4,13,-11
1130222,1255,-1,13,-11
1130222,1300,-3,13,-11
1130222,1305,-2,13,-11
1130222,1310,-3,13,-11
1130222,1315,2,13,-11
1130222,1320,-4,13,-11
1130222,1325,-7,13,-11
1130222,1330,5,13,-11
1130222,1335,7,13,-11
1130222,1340,1,13,-11
1130222,1345,4,13,-11
1130223,850,6,19,22
1130223,855,1,19,22
1130223,900,4,19,22
1130223,905,-5,19,22
1130223,910,-1,19,22
1130223,915,9,19,22
1130223,920,-5,19,22
1130223,925,-2,19,22
1130223,930,0,19,22
1130223,935,-3,19,22
1130223,940,1,19,22
1130223,945,1,19,22
1130223,950,-1,19,22
1130223,955,2,19,22
1130223,1000,-4,19,22
1130223,1005,1,19,22
1130223,1010,-4,19,22
1130223,1015,0,19,22
1130223,1020,0,19,22
1130223,1025,0,19,22
1130223,1030,3,19,22
1130223,1035,-1,19,22
1130223,1040,1,19,22
1130223,1045,1,19,22
1130223,1050,0,19,22
1130223,1055,2,19,22
1130223,1100,0,19,22
1130223,1105,1,19,22
1130223,1110,1,19,22
1130223,1115,-1,19,22
1130223,1120,1,19,22
1130223,1125,-2,19,22
1130223,1130,2,19,22
1130223,1135,1,19,22
1130223,1140,-1,19,22
1130223,1145,1,19,22
1130223,1150,0,19,22
1130223,1155,-2,19,22
1130223,1200,-1,19,22
1130223,1205,0,19,22
1130223,1210,1,19,22
1130223,1215,0,19,22
1130223,1220,2,19,22
1130223,1225,-1,19,22
1130223,1230,1,19,22
1130223,1235,1,19,22
1130223,1240,1,19,22
1130223,1245,1,19,22
1130223,1250,-2,19,22
1130223,1255,1,19,22
1130223,1300,-1,19,22
1130223,1305,0,19,22
1130223,1310,1,19,22
1130223,1315,1,19,22
1130223,1320,-1,19,22
1130223,1325,-2,19,22
1130223,1330,0,19,22
1130223,1335,1,19,22
1130223,1340,2,19,22
1130223,1345,3,19,22
1130225,850,-20,-44,-8
1130225,855,-3,-44,-8
1130225,900,3,-44,-8
1130225,905,2,-44,-8
1130225,910,-19,-44,-8
1130225,915,0,-44,-8
1130225,920,11,-44,-8
1130225,925,0,-44,-8
1130225,930,-3,-44,-8
1130225,935,-5,-44,-8
1130225,940,6,-44,-8
1130225,945,-2,-44,-8
1130225,950,-11,-44,-8
1130225,955,-6,-44,-8
1130225,1000,-2,-44,-8
1130225,1005,5,-44,-8
1130225,1010,6,-44,-8
1130225,1015,-3,-44,-8
1130225,1020,4,-44,-8
1130225,1025,6,-44,-8
1130225,1030,-4,-44,-8
1130225,1035,9,-44,-8
1130225,1040,-4,-44,-8
1130225,1045,4,-44,-8
1130225,1050,-5,-44,-8
1130225,1055,2,-44,-8
1130225,1100,3,-44,-8
1130225,1105,2,-44,-8
1130225,1110,-3,-44,-8
1130225,1115,-1,-44,-8
1130225,1120,-1,-44,-8
1130225,1125,-2,-44,-8
1130225,1130,1,-44,-8
1130225,1135,-2,-44,-8
1130225,1140,1,-44,-8
1130225,1145,-5,-44,-8
1130225,1150,4,-44,-8
1130225,1155,1,-44,-8
1130225,1200,1,-44,-8
1130225,1205,3,-44,-8
1130225,1210,-2,-44,-8
1130225,1215,-2,-44,-8
1130225,1220,4,-44,-8
1130225,1225,0,-44,-8
1130225,1230,2,-44,-8
1130225,1235,-3,-44,-8
1130225,1240,-3,-44,-8
1130225,1245,-1,-44,-8
1130225,1250,-1,-44,-8
1130225,1255,1,-44,-8
1130225,1300,-2,-44,-8
1130225,1305,-3,-44,-8
1130225,1310,-9,-44,-8
1130225,1315,6,-44,-8
1130225,1320,4,-44,-8
1130225,1325,5,-44,-8
1130225,1330,-12,-44,-8
1130225,1335,-7,-44,-8
1130225,1340,4,-44,-8
1130225,1345,1,-44,-8
1130226,850,-25,-8,-48
1130226,855,8,-8,-48
1130226,900,-5,-8,-48
1130226,905,0,-8,-48
1130226,910,2,-8,-48
1130226,915,3,-8,-48
1130226,920,3,-8,-48
1130226,925,-2,-8,-48
1130226,930,1,-8,-48
1130226,935,1,-8,-48
1130226,940,4,-8,-48
1130226,945,0,-8,-48
1130226,950,-9,-8,-48
1130226,955,4,-8,-48
1130226,1000,7,-8,-48
1130226,1005,24,-8,-48
1130226,1010,-1,-8,-48
1130226,1015,-5,-8,-48
1130226,1020,6,-8,-48
1130226,1025,-1,-8,-48
1130226,1030,4,-8,-48
1130226,1035,3,-8,-48
1130226,1040,-2,-8,-48
1130226,1045,-5,-8,-48
1130226,1050,0,-8,-48
1130226,1055,-2,-8,-48
1130226,1100,2,-8,-48
1130226,1105,-3,-8,-48
1130226,1110,1,-8,-48
1130226,1115,-5,-8,-48
1130226,1120,-2,-8,-48
1130226,1125,2,-8,-48
1130226,1130,5,-8,-48
1130226,1135,-3,-8,-48
1130226,1140,1,-8,-48
1130226,1145,-5,-8,-48
1130226,1150,4,-8,-48
1130226,1155,-8,-8,-48
1130226,1200,4,-8,-48
1130226,1205,-4,-8,-48
1130226,1210,-4,-8,-48
1130226,1215,-5,-8,-48
1130226,1220,3,-8,-48
1130226,1225,-2,-8,-48
1130226,1230,2,-8,-48
1130226,1235,1,-8,-48
1130226,1240,1,-8,-48
1130226,1245,-3,-8,-48
1130226,1250,-4,-8,-48
1130226,1255,1,-8,-48
1130226,1300,8,-8,-48
1130226,1305,-11,-8,-48
1130226,1310,-8,-8,-48
1130226,1315,1,-8,-48
1130226,1320,1,-8,-48
1130226,1325,0,-8,-48
1130226,1330,5,-8,-48
1130226,1335,0,-8,-48
1130226,1340,-3,-8,-48
1130226,1345,5,-8,-48
1130227,850,-11,-28,22
1130227,855,-5,-28,22
1130227,900,-1,-28,22
1130227,905,0,-28,22
1130227,910,-13,-28,22
1130227,915,-3,-28,22
1130227,920,11,-28,22
1130227,925,2,-28,22
1130227,930,-1,-28,22
1130227,935,5,-28,22
1130227,940,1,-28,22
1130227,945,3,-28,22
1130227,950,-1,-28,22
1130227,955,1,-28,22
1130227,1000,-7,-28,22
1130227,1005,0,-28,22
1130227,1010,2,-28,22
1130227,1015,-6,-28,22
1130227,1020,-2,-28,22
1130227,1025,9,-28,22
1130227,1030,1,-28,22
1130227,1035,-8,-28,22
1130227,1040,3,-28,22
1130227,1045,0,-28,22
1130227,1050,-5,-28,22
1130227,1055,4,-28,22
1130227,1100,0,-28,22
1130227,1105,2,-28,22
1130227,1110,2,-28,22
1130227,1115,4,-28,22
1130227,1120,2,-28,22
1130227,1125,-2,-28,22
1130227,1130,-2,-28,22
1130227,1135,-3,-28,22
1130227,1140,0,-28,22
